Game,Flavor Text
ruby,LUVDISC live in shallow seas in the tropics. This heart-shaped POKéMON earned its name by swimming after loving couples it spotted in the ocean’s waves.
sapphire,LUVDISC’s heart-shaped body is a symbol of love and romance. It is said that any couple meeting this POKéMON is promised a loving relationship that never ends.
emerald,LUVDISC make the branches of CORSOLA their nests. There is a custom from long ago of giving a LUVDISC as a gift to express one’s feelings of love.
firered,"During the spawning season, countless LUVDISC congregate at coral reefs, turning the waters pink."
leafgreen,"During the spawning season, countless LUVDISC congregate at coral reefs, turning the waters pink."
diamond,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
pearl,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
platinum,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
heartgold,"Its heart-shaped body makes it popular. In some places, you would give a LUVDISC to someone you love."
soulsilver,"Its heart-shaped body makes it popular. In some places, you would give a LUVDISC to someone you love."
black,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
white,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
black-2,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
white-2,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
x,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
y,"During the spawning season, countless Luvdisc congregate at coral reefs, turning the waters pink."
omega-ruby,Luvdisc live in shallow seas in the tropics. This heart-shaped Pokémon earned its name by swimming after loving couples it spotted in the ocean’s waves.
alpha-sapphire,Luvdisc’s heart-shaped body is a symbol of love and romance. It is said that any couple meeting this Pokémon is promised a loving relationship that never ends.
sun,"If a Luvdisc is left on its own, it becomes despondent, leaving itself open to attack. That is when Pelipper snatch them up."
moon,"Loving couples have a soft spot for this Pokémon, so honeymoon hotels often release this Pokémon into their pools."
ultra-sun,There was an era when it was overfished due to the rumor that having one of its heart-shaped scales would enable you to find a sweetheart.
ultra-moon,Luvdisc makes its home in coral reefs in warm seas. It especially likes sleeping in the space between Corsola’s branches.
