Game,Flavor Text
red,The sprig of green onions it holds is its weapon. It is used much like a metal sword.
blue,The sprig of green onions it holds is its weapon. It is used much like a metal sword.
yellow,"Lives where reedy plants grow. They are rarely seen, so it's thought their numbers are decreasing."
gold,"If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them."
silver,"If it eats the plant stick it carries as emer­ gency rations, it runs off in search of a new stick."
crystal,"In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON."
ruby,"FARFETCH’D is always seen with a stick from a plant of some sort. Apparently, there are good sticks and bad sticks. This POKéMON has been known to fight with others over sticks."
sapphire,"FARFETCH’D is always seen with a stick from a plant of some sort. Apparently, there are good sticks and bad sticks. This POKéMON has been known to fight with others over sticks."
emerald,"It is always seen with a stick from a plant. Apparently, there are good sticks and bad sticks. This POKéMON occasionally fights with others over choice sticks."
firered,It always walks about with a plant stalk clamped in its beak. The stalk is used for building its nest.
leafgreen,The plant stalk it holds is its weapon. The stalk is used like a sword to cut all sorts of things.
diamond,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
pearl,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
platinum,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
heartgold,"If anyone tries to disturb where the essential plant stalks grow, it uses its own stalk to thwart them."
soulsilver,"If it eats the plant stalk it carries as emergency rations, it runs off in search of a new stalk."
black,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
white,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
black-2,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
white-2,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
x,The plant stalk it holds is its weapon. The stalk is used like a sword to cut all sorts of things.
y,It always walks about with a plant stalk clamped in its beak. The stalk is used for building its nest.
omega-ruby,"Farfetch’d is always seen with a stalk from a plant of some sort. Apparently, there are good stalks and bad stalks. This Pokémon has been known to fight with others over stalks."
alpha-sapphire,"Farfetch’d is always seen with a stalk from a plant of some sort. Apparently, there are good stalks and bad stalks. This Pokémon has been known to fight with others over stalks."
lets-go-pikachu,"They live where reedy plants grow. Farfetch’d are rarely seen, so it’s thought their numbers are decreasing."
lets-go-eevee,"They live where reedy plants grow. Farfetch’d are rarely seen, so it’s thought their numbers are decreasing."
sword,"The stalk this Pokémon carries in its wings serves as a sword to cut down opponents. In a dire situation, the stalk can also serve as food."
shield,"They use a plant stalk as a weapon, but not all of them use it in the same way. Several distinct styles of stalk fighting have been observed."
