Game,Flavor Text
gold,"It converts sun­ light into energy. In the darkness after sunset, it closes its petals and becomes still."
silver,"In the daytime, it rushes about in a hectic manner, but it comes to a com­ plete stop when the sun sets."
crystal,"As the hot season approaches, the petals on this POKéMON's face become more vivid and lively."
ruby,SUNFLORA converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.
sapphire,SUNFLORA converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.
emerald,SUNFLORA convert solar energy into nutrition. They are highly active in the warm daytime but suddenly stop moving as soon as the sun sets.
firered,"In the daytime, it rushes about in a hectic manner, but it comes to a complete stop when the sun sets."
leafgreen,"It converts sunlight into energy. In the darkness after sunset, it closes its petals and becomes still."
diamond,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
pearl,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
platinum,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
heartgold,"It converts sunlight into energy. In the darkness after sunset, it closes its petals and becomes still."
soulsilver,"In the daytime, it rushes about in a hectic manner, but it comes to a complete stop when the sun sets."
black,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
white,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
black-2,"Since it converts sunlight into energy, it is always looking in the direction of the sun."
white-2,"Since it converts sunlight into energy, it is always looking in the direction of the sun."
x,"As the hot season approaches, the petals on this Pokémon’s face become more vivid and lively."
y,It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.
omega-ruby,Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.
alpha-sapphire,Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.
