Game,Flavor Text
black,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle."
white,"It possesses legs of enormous strength, enabling it to carry heavy slabs for many days, even when crossing arid land."
black-2,"When its boulder is broken in battles for territory, it feels unsure and begins to weaken."
white-2,"When its boulder is broken in battles for territory, it feels unsure and begins to weaken."
x,"It possesses legs of enormous strength, enabling it to carry heavy slabs for many days, even when crossing arid land."
y,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle."
omega-ruby,"It possesses legs of enormous strength, enabling it to carry heavy slabs for many days, even when crossing arid land."
alpha-sapphire,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle."
sword,This highly territorial Pokémon prefers dry climates. It won’t come out of its boulder on rainy days.
shield,Its thick claws are its greatest weapons. They’re mighty enough to crack Rhyperior’s carapace.
