Game,Flavor Text
ruby,"The surface of MARSHTOMP’s body is enveloped by a thin, sticky film that enables it to live on land. This POKéMON plays in mud on beaches when the ocean tide is low."
sapphire,"MARSHTOMP is much faster at traveling through mud than it is at swimming. This POKéMON’s hindquarters exhibit obvious development, giving it the ability to walk on just its hind legs."
emerald,"Its toughened hind legs enable it to stand upright. Because it weakens if its skin dries out, it replenishes fluids by playing in mud."
firered,It is at its best when on muddy ground with poor footing. It quickly overwhelms foes struggling in mud.
leafgreen,It is at its best when on muddy ground with poor footing. It quickly overwhelms foes struggling in mud.
diamond,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
pearl,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
platinum,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
heartgold,Living on muddy ground that provides poor footing has made its legs sturdy.
soulsilver,Living on muddy ground that provides poor footing has made its legs sturdy.
black,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
white,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
black-2,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
white-2,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
x,"Its sturdy legs give it sure footing, even in mud. It burrows into dirt to sleep."
y,Living on muddy ground that provides poor footing has made its legs sturdy.
omega-ruby,"The surface of Marshtomp’s body is enveloped by a thin, sticky film that enables it to live on land. This Pokémon plays in mud on beaches when the ocean tide is low."
alpha-sapphire,"Marshtomp is much faster at traveling through mud than it is at swimming. This Pokémon’s hindquarters exhibit obvious development, giving it the ability to walk on just its hind legs."
