Game,Flavor Text
red,"Very protective of its sprawling territorial area, this POKéMON will fiercely peck at any intruder."
blue,"Very protective of its sprawling territorial area, this POKéMON will fiercely peck at any intruder."
yellow,This POKéMON is full of vitality. It constantly flies around its large territory in search of prey.
gold,"It has outstanding vision. However high it flies, it is able to distin­ guish the move­ ments of its prey."
silver,"It immobilizes its prey using well- developed claws, then carries the prey more than 60 miles to its nest."
crystal,"It slowly flies in a circular pat­ tern, all the while keeping a sharp lookout for prey."
ruby,"PIDGEOTTO claims a large area as its own territory. This POKéMON flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
sapphire,"PIDGEOTTO claims a large area as its own territory. This POKéMON flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
emerald,"This POKéMON flies around, patrolling its large territory. If its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
firered,The claws on its feet are well developed. It can carry prey such as an EXEGGCUTE to its nest over 60 miles away.
leafgreen,"Very protective of its sprawling territorial area, this POKéMON will fiercely peck at any intruder."
diamond,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
pearl,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
platinum,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
heartgold,"It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey."
soulsilver,"It renders its prey immobile using  well-developed claws, then carries the prey more than 60 miles to its nest."
black,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
white,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
black-2,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
white-2,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
x,The claws on its feet are well developed. It can carry prey such as an Exeggcute to its nest over 60 miles away.
y,"Very protective of its sprawling territorial area, this Pokémon will fiercely peck at any intruder."
omega-ruby,"Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
alpha-sapphire,"Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
lets-go-pikachu,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.
lets-go-eevee,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.
