Game,Flavor Text
white,The gear with the red core is rotated at high speed for a rapid energy charge.
black,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.
black-2,The minigear spins at high speed. Then the energy from the red core charges the minigear to make it ready to fire.
white-2,The minigear spins at high speed. Then the energy from the red core charges the minigear to make it ready to fire.
x,The gear with the red core is rotated at high speed for a rapid energy charge.
y,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.
omega-ruby,The gear with the red core is rotated at high speed for a rapid energy charge.
alpha-sapphire,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.
sword,"From its spikes, it launches powerful blasts of electricity. Its red core contains an enormous amount of energy."
shield,The three gears that compose this Pokémon spin at high speed. Its new spiked gear isn’t a living creature.
