Game,Flavor Text
diamond,"The small ball holds the nutrients needed for evolution. Apparently, it is very sweet and tasty."
pearl,"Sunlight colors it red. When the small ball is drained of nutrients, it shrivels to herald evolution."
platinum,"The small ball is not only filled with nutrients, it is also tasty. STARLY try to peck it off."
heartgold,It evolves by sucking the energy out of the small ball where it had been storing nutrients.
soulsilver,It evolves by sucking the energy out of the small ball where it had been storing nutrients.
black,"The small ball is not only filled with nutrients, it is also tasty. Starly try to peck it off."
white,"The small ball is not only filled with nutrients, it is also tasty. Starly try to peck it off."
black-2,"The small ball is not only filled with nutrients, it is also tasty. Starly try to peck it off."
white-2,"The small ball is not only filled with nutrients, it is also tasty. Starly try to peck it off."
x,"Sunlight colors it red. When the small ball is drained of nutrients, it shrivels to herald evolution."
y,It evolves by sucking the energy out of the small ball where it had been storing nutrients.
omega-ruby,"Sunlight colors it red. When the small ball is drained of nutrients, it shrivels to herald evolution."
alpha-sapphire,It evolves by sucking the energy out of the small ball where it had been storing nutrients.
sword,"It nimbly dashes about to avoid getting pecked by bird Pokémon that would love to make off with its small, nutrient-rich storage ball."
shield,"The deeper a Cherubi’s red, the more nutrients it has stockpiled in its body. And the sweeter and tastier its small ball!"
legends-arceus,"Once the fruit growing alongside the main body is large and plump, Cherubi will use the nutrients within to evolve. The fruit then detaches, becoming nourishment for other creatures."
