Game,Flavor Text
red,"Its tail fin billows like an elegant ballroom dress, giving it the nickname of the Water Queen."
blue,"Its tail fin billows like an elegant ballroom dress, giving it the nickname of the Water Queen."
yellow,"When it is time for them to lay eggs, they can be seen swimming up rivers and falls in large groups."
gold,"Its dorsal, pecto­ ral and tail fins wave elegantly in water. That is why it is known as the water dancer."
silver,"A strong swimmer, it is capable of swimming nonstop up fast streams at a steady speed of five knots."
crystal,"During spawning season, they swim gracefully in the water, searching for their perfect mate."
ruby,"GOLDEEN is a very beautiful POKéMON with fins that billow elegantly in water. However, don’t let your guard down around this POKéMON - it could ram you powerfully with its horn."
sapphire,"GOLDEEN loves swimming wild and free in rivers and ponds. If one of these POKéMON is placed in an aquarium, it will shatter even the thickest glass with one ram of its horn and make its escape."
emerald,"In the springtime, schools of GOLDEEN can be seen swimming up falls and rivers. It metes out staggering damage with its single horn."
firered,Its dorsal and pectoral fins are strongly developed like muscles. It can swim at a speed of five knots.
leafgreen,"Its tail fin billows like an elegant ballroom dress, giving it the nickname of “The Water Queen.”"
diamond,It swims elegantly by flittering its tail fin as if it were a dress. It has the look of a queen.
pearl,"It swims at a steady 5 knots. If it senses danger, it will strike back with its sharp horn."
platinum,"Though it appears very elegant when swimming with fins unfurled, it can jab powerfully with its horn."
heartgold,"Its dorsal, pectoral and tail fins wave elegantly in water. That is why it is known as the water dancer."
soulsilver,"A strong swimmer, it is capable of swimming nonstop up fast streams at a steady speed of five knots per hour."
black,"Though it appears very elegant when swimming with fins unfurled, it can jab powerfully with its horn."
white,"Though it appears very elegant when swimming with fins unfurled, it can jab powerfully with its horn."
black-2,"Though it appears very elegant when swimming with fins unfurled, it can jab powerfully with its horn."
white-2,"Though it appears very elegant when swimming with fins unfurled, it can jab powerfully with its horn."
x,"It swims at a steady 5 knots. If it senses danger, it will strike back with its sharp horn."
y,"Its dorsal, pectoral, and tail fins wave elegantly in water. That is why it is known as the water dancer."
omega-ruby,"Goldeen is a very beautiful Pokémon with fins that billow elegantly in water. However, don’t let your guard down around this Pokémon—it could ram you powerfully with its horn."
alpha-sapphire,"Goldeen loves swimming wild and free in rivers and ponds. If one of these Pokémon is placed in an aquarium, it will shatter even the thickest glass with one ram of its horn and make its escape."
sun,"When the weather grows warm, they form groups and swim upriver. This sight serves as a poetic reminder that spring has arrived."
moon,"Spellbound by the length of its horn and the beauty of its fins, many strange Trainers raise Goldeen and nothing but Goldeen."
ultra-sun,"Although known for their splendid tail fins, Goldeen apparently compete among themselves to see whose horn is thickest and sharpest."
ultra-moon,The way it swims along fluttering its dress-like fins has earned it the name “princess of the water.”
lets-go-pikachu,"When it is time for them to lay eggs, they can be seen swimming up rivers and falls in large groups."
lets-go-eevee,"When it is time for them to lay eggs, they can be seen swimming up rivers and falls in large groups."
sword,"Its dorsal, pectoral, and tail fins wave elegantly in water. That is why it is known as the Water Dancer."
shield,Its dorsal and pectoral fins are strongly developed like muscles. It can swim at a speed of five knots.
