Game,Flavor Text
ruby,"SILCOON tethers itself to a tree branch using silk to keep from falling. There,  this POKéMON hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole."
sapphire,"SILCOON was thought to endure hunger and not consume anything before its evolution. However, it is now thought that this POKéMON slakes its thirst by drinking rainwater that collects on its silk."
emerald,It prepares for evolution using the energy it stored while it was a WURMPLE. It keeps watch over the surroundings with its two eyes.
firered,It conserves its energy by moving as little as possible. It awaits evolution while drinking only a little rainwater.
leafgreen,It conserves its energy by moving as little as possible. It awaits evolution while drinking only a little rainwater.
diamond,It anchors itself by wrapping twigs with the silk from its body. It motionlessly awaits evolution.
pearl,It drinks dew that collects on its silk and waits for evolution. Its hard cocoon repels attacks.
platinum,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
heartgold,"Having wrapped silk around the branches of a tree, it quiescently awaits evolution."
soulsilver,"Having wrapped silk around the branches of a tree, it quiescently awaits evolution."
black,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
white,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
black-2,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
white-2,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
x,It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.
y,It drinks dew that collects on its silk and waits for evolution. Its hard cocoon repels attacks.
omega-ruby,"Silcoon tethers itself to a tree branch using silk to keep from falling. There, this Pokémon hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole."
alpha-sapphire,"Silcoon was thought to endure hunger and not consume anything before its evolution. However, it is now thought that this Pokémon slakes its thirst by drinking rainwater that collects on its silk."
legends-arceus,"Wraps itself in thin strings of silk while it stores energy for evolution. It can't extend its limbs and its movement is slow, but its eyes keep a sharp lookout—Silcoon is always on guard."
