Game,Flavor Text
diamond,It has the ability to sense the auras of all things. It understands human speech.
pearl,"By catching the aura emanating from others, it can read their thoughts and movements."
platinum,A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.
heartgold,"It’s said that no foe can remain invisible to LUCARIO, since it can detect auras. Even foes it could not otherwise see."
soulsilver,"It’s said that no foe can remain invisible to LUCARIO, since it can detect auras. Even foes it could not otherwise see."
black,A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.
white,A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.
black-2,"By reading the auras of all things, it can tell how others are feeling from over half a mile away."
white-2,"By reading the auras of all things, it can tell how others are feeling from over half a mile away."
x,"By catching the aura emanating from others, it can read their thoughts and movements."
y,"By reading the auras of all things, it can tell how others are feeling from over half a mile away."
omega-ruby,"By catching the aura emanating from others, it can read their thoughts and movements."
alpha-sapphire,"By reading the auras of all things, it can tell how others are feeling from over half a mile away."
sun,"Not only does it perceive auras, but it has also gained the power to control them. It employs them in battle."
moon,They can detect the species of a living being— and its emotions—from over half a mile away. They control auras and hunt their prey in packs.
ultra-sun,"It concentrates its mental energy and fires off mysterious waves called auras, which can crush boulders of large size to dust."
ultra-moon,"Lucario reads its opponent’s feelings with its aura waves. It finds out things it would rather not know, so it gets stressed out easily."
sword,"It controls waves known as auras, which are powerful enough to pulverize huge rocks. It uses these waves to take down its prey."
shield,It can tell what people are thinking. Only Trainers who have justice in their hearts can earn this Pokémon’s trust.
legends-arceus,"A most gallant-looking creature. It emits energy waves and controls them with precision, using them to sense even faraway beings. I have given the name ”aura” to this power."
