Game,Flavor Text
ruby,"The fin on MUDKIP’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this POKéMON can determine what is taking place around it without using its eyes."
sapphire,"In water, MUDKIP breathes using the gills on its cheeks. If it is faced with a tight situation in battle, this POKéMON will unleash its amazing power - it can crush rocks bigger than itself."
emerald,"On land, it can powerfully lift large boulders by planting its four feet and heaving. It sleeps by burying itself in soil at the water’s edge."
firered,Its large tail fin propels it through water with powerful acceleration. It is strong in spite of its size.
leafgreen,Its large tail fin propels it through water with powerful acceleration. It is strong in spite of its size.
diamond,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
pearl,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
platinum,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
heartgold,Its power can crush boulders. It rests by covering itself with mud at the bottom of a river.
soulsilver,Its power can crush boulders. It rests by covering itself with mud at the bottom of a river.
black,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
white,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
black-2,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
white-2,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
x,Its large tail fin propels it through water with powerful acceleration. It is strong in spite of its size.
y,"To alert it, the fin on its head senses the flow of water. It has the strength to heft boulders."
omega-ruby,"The fin on Mudkip’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this Pokémon can determine what is taking place around it without using its eyes."
alpha-sapphire,"In water, Mudkip breathes using the gills on its cheeks. If it is faced with a tight situation in battle, this Pokémon will unleash its amazing power—it can crush rocks bigger than itself."
