Game,Flavor Text
gold,"It may drop out of the sky suddenly. If attacked by a SPEAROW, it will violently shake its leaves."
silver,It lives by drink­ ing only dewdrops from under the leaves of plants. It is said that it eats nothing else.
crystal,It is very weak. Its only means of defense is to shake its leaves desperately at its attacker.
ruby,"SUNKERN tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing,  subsisting only on morning dew."
sapphire,"SUNKERN tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing,  subsisting only on morning dew."
emerald,"SUNKERN try to minimize movement to conserve the nutrients they have stored in their bodies for evolution. They will not eat, subsisting only on morning dew."
firered,It lives by drinking only dewdrops from under the leaves of plants. It is said that it eats nothing else.
leafgreen,"It may drop out of the sky suddenly. If attacked by a SPEAROW, it will violently shake its leaves."
diamond,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
pearl,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
platinum,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
heartgold,"It may plummet from the sky. If attacked by a SPEAROW, it will violently shake its leaves."
soulsilver,It lives by drinking only dewdrops from under the leaves of plants. It is said that it eats nothing else.
black,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
white,"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
black-2,"It suddenly falls out of the sky in the morning. Knowing it’s weak, it simply feeds until it evolves."
white-2,"It suddenly falls out of the sky in the morning. Knowing it’s weak, it simply feeds until it evolves."
x,"It may plummet from the sky. If attacked by a Spearow, it will violently shake its leaves."
y,It lives by drinking only dewdrops from under the leaves of plants. It is said that it eats nothing else.
omega-ruby,"Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew."
alpha-sapphire,"Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew."
