Game,Flavor Text
red,Very protective of its territory. It will bark and bite to repel intruders from its space.
blue,Very protective of its territory. It will bark and bite to repel intruders from its space.
yellow,"A POKéMON with a friendly nature. However, it will bark fiercely at anything invading its territory."
gold,It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.
silver,"Extremely loyal, it will fearlessly bark at any oppo­ nent to protect its own trainer from harm."
crystal,"It controls a big territory. If it detects an unknown smell, it roars loudly to force out the intruder."
ruby,"GROWLITHE has a superb sense of smell. Once it smells anything, this POKéMON won’t forget the scent, no matter what. It uses its advanced olfactory sense to determine the emotions of other living things."
sapphire,"GROWLITHE has a superb sense of smell. Once it smells anything, this POKéMON won’t forget the scent, no matter what. It uses its advanced olfactory sense to determine the emotions of other living things."
emerald,"Its superb sense of smell ensures that this POKéMON won’t forget any scent, no matter what. It uses its sense of smell to detect the emotions of others."
firered,Very friendly and faithful to people. It will try to repel enemies by barking and biting.
leafgreen,It is very protective of its territory. It will bark and bite to repel intruders from its space.
diamond,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
pearl,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
platinum,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
heartgold,It has a brave and trustworthy nature. It fearlessly stands up to bigger and stronger foes.
soulsilver,"Extremely loyal, it will fearlessly bark at any opponent to protect its own Trainer from harm."
black,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
white,A Pokémon with a loyal nature. It will remain motionless until it is given an order by its Trainer.
black-2,"Extremely loyal to its Trainer, it will bark at those who approach the Trainer unexpectedly and run them out of town."
white-2,"Extremely loyal to its Trainer, it will bark at those who approach the Trainer unexpectedly and run them out of town."
x,Very friendly and faithful to people. It will try to repel enemies by barking and biting.
y,It has a brave and trustworthy nature. It fearlessly stands up to bigger and stronger foes.
omega-ruby,"Growlithe has a superb sense of smell. Once it smells anything, this Pokémon won’t forget the scent, no matter what. It uses its advanced olfactory sense to determine the emotions of other living things."
alpha-sapphire,"Growlithe has a superb sense of smell. Once it smells anything, this Pokémon won’t forget the scent, no matter what. It uses its advanced olfactory sense to determine the emotions of other living things."
sun,"It’s both clever and loyal, but if a stranger tries to invade its territory, it barks threateningly."
moon,"It looks cute, but when you approach another Trainer’s Growlithe, it will bark at you and bite."
ultra-sun,"While it’s quite friendly toward humans once it’s grown used to them, in the wild it must be quite fierce to defend its territory from Rockruff."
ultra-moon,It has lived alongside humans since ages ago. Its bones have been found in excavations of ruins from the Stone Age.
lets-go-pikachu,"A Pokémon with a friendly nature. However, it will bark fiercely at anything invading its territory."
lets-go-eevee,"A Pokémon with a friendly nature. However, it will bark fiercely at anything invading its territory."
sword,It has a brave and trustworthy nature. It fearlessly stands up to bigger and stronger foes.
shield,"Extremely loyal, it will fearlessly bark at any opponent to protect its own Trainer from harm."
legends-arceus,They patrol their territory in pairs. I believe the igneous rock components in the fur of this species are the result of volcanic activity in its habitat.
