Game,Flavor Text
diamond,It loves the honey of flowers and steals honey collected by COMBEE.
pearl,It does not keep a nest. It flies over fields and mountains in constant search of floral honey.
platinum,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from COMBEE."
heartgold,It flutters around at night and steals honey from the COMBEE hive.
soulsilver,It flutters around at night and steals honey from the COMBEE hive.
black,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from Combee."
white,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from Combee."
black-2,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from Combee."
white-2,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from Combee."
x,It loves the honey of flowers and steals honey collected by Combee.
y,It flutters around at night and steals honey from the Combee hive.
omega-ruby,It loves the honey of flowers and steals honey collected by Combee.
alpha-sapphire,It flutters around at night and steals honey from the Combee hive.
legends-arceus,"Scatters steel-colored scales as it flaps its wings. Despite being observed feeding primarily on the nectar of flowers, Mothim is not often seen around flower gardens."
