Game,Flavor Text
gold,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.
silver,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.
crystal,It stores energy by sleeping at underwater depths at which no other life forms can survive.
ruby,KINGDRA lives at extreme ocean depths that are otherwise uninhabited. It has long been believed that the yawning of this POKéMON creates spiraling ocean currents.
sapphire,"KINGDRA sleeps on the seafloor where it is otherwise devoid of life. When a storm arrives, the POKéMON is said to awaken and wander about in search of prey."
emerald,"It sleeps quietly, deep on the seafloor. When it comes up to the surface, it creates a huge whirlpool that can swallow even ships."
firered,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.
leafgreen,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.
diamond,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
pearl,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
platinum,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
heartgold,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.
soulsilver,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.
black,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
white,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
black-2,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
white-2,It lives in caves on the seafloor and creates giant whirlpools every time it moves.
x,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.
y,It stores energy by sleeping at underwater depths at which no other life-forms can survive.
omega-ruby,Kingdra lives at extreme ocean depths that are otherwise uninhabited. It has long been believed that the yawning of this Pokémon creates spiraling ocean currents.
alpha-sapphire,"Kingdra sleeps on the seafloor where it is otherwise devoid of life. When a storm arrives, the Pokémon is said to awaken and wander about in search of prey."
sword,"With the arrival of a storm at sea, this Pokémon will show itself on the surface. When a Kingdra and a Dragonite meet, a fierce battle ensues."
shield,Scales shed by this Pokémon have such a splendorous gleam to them that they’ve been given to royalty as gifts.
