Game,Flavor Text
gold,It uses the fine hair that covers its body to sense air currents and predict its ene­ my's actions.
silver,"By reading air currents, it can predict things such as the weath­ er or its foe's next move."
crystal,The tip of its forked tail quivers when it is predicting its opponent's next move.
ruby,ESPEON is extremely loyal to any TRAINER it considers to be worthy. It is said that this POKéMON developed its precognitive powers to protect its TRAINER from harm.
sapphire,ESPEON is extremely loyal to any TRAINER it considers to be worthy. It is said that this POKéMON developed its precognitive powers to protect its TRAINER from harm.
emerald,An ESPEON is extremely loyal to any TRAINER it considers to be worthy. It is said to have developed precognitive powers to protect its TRAINER from harm.
firered,"By reading air currents, it can predict things such as the weather or its foe’s next move."
leafgreen,It uses the fine hair that covers its body to sense air currents and predict its enemy’s actions.
diamond,Its fur has the look and feel of velvet. The orb on its forehead glows when it uses psycho-power.
pearl,Its fur has the look and feel of velvet. The orb on its forehead glows when it uses psycho-power.
platinum,"Its fur is so sensitive, it can sense minute shifts in the air and predict the weather."
heartgold,It uses the fine hair that covers its body to sense air currents and predict its enemy’s actions.
soulsilver,"By reading air currents, it can predict things such as the weather or its foe’s next move."
black,"Its fur is so sensitive, it can sense minute shifts in the air and predict the weather."
white,"Its fur is so sensitive, it can sense minute shifts in the air and predict the weather."
black-2,"Its fur is so sensitive, it can feel minute shifts in the air and predict the weather...and its foes’ thoughts."
white-2,"Its fur is so sensitive, it can feel minute shifts in the air and predict the weather...and its foes’ thoughts."
x,The tip of its forked tail quivers when it is predicting its opponent’s next move.
y,"Its fur is so sensitive, it can feel minute shifts in the air and predict the weather...and its foes’ thoughts."
omega-ruby,Espeon is extremely loyal to any Trainer it considers to be worthy. It is said that this Pokémon developed its precognitive powers to protect its Trainer from harm.
alpha-sapphire,Espeon is extremely loyal to any Trainer it considers to be worthy. It is said that this Pokémon developed its precognitive powers to protect its Trainer from harm.
sun,It can instantaneously sense its opponent’s movements by feeling air currents with its fine fur.
moon,"It unleashes psychic power from the orb on its forehead. When its power is exhausted, the orb grows dull and dark."
ultra-sun,"Although it originally had no powers at all, people say its precognitive faculties were awakened by its need to protect itself."
ultra-moon,Psychic power builds up in the orb on its forehead as it bathes in the sunshine. Espeon is not good at battling at night.
sword,"By reading air currents, it can predict things such as the weather or its foe’s next move."
shield,"It unleashes psychic power from the orb on its forehead. When its power is exhausted, the orb grows dull and dark."
legends-arceus,"Wields an arcane power with which it can predict the weather and even people's thoughts. When bathed in sunshine, the scarlet orb on its brow glows and builds energy."
