Game,Flavor Text
red,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees."
blue,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees."
yellow,Walks on its hind legs. Shows signs of intelligence. Its armor-like hide even repels molten lava.
gold,"Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive."
silver,Its brain devel­ oped when it began walking on hind legs. Its thick hide protects it even in magma.
crystal,"By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough."
ruby,RHYDON’s horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building. This POKéMON’s hide is extremely tough. Even direct cannon hits don’t leave a scratch.
sapphire,"RHYDON has a horn that serves as a drill. It is used for destroying rocks and boulders. This POKéMON occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat."
emerald,"Its horn, which rotates like a drill, destroys tall buildings with one strike. It stands on its hind legs, and its brain is well developed."
firered,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
leafgreen,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit."
diamond,Its brain developed after it stood up on its hind legs. Its drill horn bores tunnels through solid rock.
pearl,Its brain developed after it stood up on its hind legs. Its drill horn bores tunnels through solid rock.
platinum,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
heartgold,"Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive."
soulsilver,Its brain developed when it began walking on hind legs. Its thick hide protects it even in magma.
black,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
white,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
black-2,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
white-2,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
x,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit."
y,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
omega-ruby,Rhydon’s horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building. This Pokémon’s hide is extremely tough. Even direct cannon hits don’t leave a scratch.
alpha-sapphire,"Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokémon occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat."
lets-go-pikachu,Its brain developed when it began walking on its hind legs. Its armor-like hide even repels molten lava.
lets-go-eevee,Its brain developed when it began walking on its hind legs. Its armor-like hide even repels molten lava.
sword,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
shield,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit."
legends-arceus,"Rapidly rotates its horn to bore through bedrock. It swaggers around volcanic regions, protected from the lava's heat by its tough, armorlike hide."
