Game,Flavor Text
diamond,"It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!"
pearl,"It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!"
platinum,"If it succeeds in catching even a faint breeze properly, it can circle the globe without flapping once."
heartgold,Its flight is soundless. It uses its lengthy tail to carry off its prey... Then its elongated fangs do the rest.
soulsilver,Its flight is soundless. It uses its lengthy tail to carry off its prey... Then its elongated fangs do the rest.
black,"If it succeeds in catching even a faint breeze properly, it can circle the globe without flapping once."
white,"If it succeeds in catching even a faint breeze properly, it can circle the globe without flapping once."
black-2,"It dances silently through the sky. When it approaches prey, it can land a critical hit in an instant."
white-2,"It dances silently through the sky. When it approaches prey, it can land a critical hit in an instant."
x,"It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!"
y,Its flight is soundless. It uses its lengthy tail to carry off its prey... Then its elongated fangs do the rest.
omega-ruby,"It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!"
alpha-sapphire,Its flight is soundless. It uses its lengthy tail to carry off its prey... Then its elongated fangs do the rest.
legends-arceus,It glides soundlessly on pitch-black wings and sinks sharp fangs into the throat of its prey. It takes on a look of satisfaction once it has entirely drained its prey of blood.
