Game,Flavor Text
diamond,"By churning its wings, it creates shock waves that inflict critical internal injuries to foes."
pearl,"By churning its wings, it creates shock waves that inflict critical internal injuries to foes."
platinum,Its jaw power is incredible. It is adept at biting apart foes while flying by at high speed.
heartgold,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.
soulsilver,The beat of its wings is so powerful that it accidentally dislodges full-grown trees when it takes off in flight.
black,Its jaw power is incredible. It is adept at biting apart foes while flying by at high speed.
white,Its jaw power is incredible. It is adept at biting apart foes while flying by at high speed.
black-2,It prefers to battle by biting apart foes’ heads instantly while flying by at high speed.
white-2,It prefers to battle by biting apart foes’ heads instantly while flying by at high speed.
x,It prefers to battle by biting apart foes’ heads instantly while flying by at high speed.
y,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.
omega-ruby,It prefers to battle by biting apart foes’ heads instantly while flying by at high speed.
alpha-sapphire,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.
legends-arceus,"Extremely violent. When hunting, it wastes none of its energy, aiming only for prey's most vulnerable spots. Any who manage to tame this Pokémon must be of incredible bravery."
