Game,Flavor Text
red,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older."
blue,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older."
yellow,"Both its fur and its tails are beautiful. As it grows, the tails split and form more tails."
gold,"As it develops,  its single white tail gains color and splits into six. It is quite warm and cuddly."
silver,"If it is attacked by an enemy that is stronger than itself, it feigns injury to fool the enemy and escapes."
crystal,"As its body grows larger, its six warm tails become more beautiful, with a more luxur­ ious coat of fur."
ruby,"At the time of its birth, VULPIX has one white tail. The tail separates into six if this POKéMON receives plenty of love from its TRAINER. The six tails become magnificently curled."
sapphire,"Inside VULPIX’s body burns a flame that never goes out. During the daytime, when the temperatures rise, this POKéMON releases flames from its mouth to prevent its body from growing too hot."
emerald,"It can freely control fire, making fiery orbs fly like will-o’-the-wisps. Just before evolution, its six tails grow hot  as if on fire."
firered,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted."
leafgreen,"When it is born, it has just one snow- white tail. The tail splits from its tip as it grows older."
diamond,"It controls balls of fire. As it grows, its six tails split from their tips to make more tails."
pearl,"It controls balls of fire. As it grows, its six tails split from their tips to make more tails."
platinum,"It controls balls of fire. As it grows, its six tails split from their tips to make more tails."
heartgold,"As it develops, its single white tail gains color and splits into six. It is quite warm and cuddly."
soulsilver,"If it is attacked by an enemy that is stronger than itself, it feigns injury to fool the enemy and escapes."
black,"It controls balls of fire. As it grows, its six tails split from their tips to make more tails."
white,"It controls balls of fire. As it grows, its six tails split from their tips to make more tails."
black-2,"As each tail grows, its fur becomes more lustrous. When held, it feels slightly warm."
white-2,"As each tail grows, its fur becomes more lustrous. When held, it feels slightly warm."
x,"When it is born, it has just one snow-white tail. The tail splits from its tip as it grows older."
y,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted."
omega-ruby,"At the time of its birth, Vulpix has one white tail. The tail separates into six if this Pokémon receives plenty of love from its Trainer. The six tails become magnificently curled."
alpha-sapphire,"Inside Vulpix’s body burns a flame that never goes out. During the daytime, when the temperatures rise, this Pokémon releases flames from its mouth to prevent its body from growing too hot."
sun,"Its beautiful fur and tails have made it very popular. As it grows, its tails split to form more tails."
moon,From its mouth spew flames that seem to resemble the spirits of the deceased. Some people mistakenly think this fire is a ghost.
ultra-sun,"Its beautiful tails have made it very popular. However, if it’s not brushed diligently, it will be a mass of tangles before you know it."
ultra-moon,"It manipulates balls of fire to catch its prey. If you raise one from when it’s young, it will grow close to you like a puppy Pokémon."
lets-go-pikachu,"Both its fur and its tails are beautiful. As it grows, the tails split and form more tails."
lets-go-eevee,"Both its fur and its tails are beautiful. As it grows, the tails split and form more tails."
sword,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted."
shield,"As each tail grows, its fur becomes more lustrous. When held, it feels slightly warm."
legends-arceus,"In its belly burns a fire, which Vulpix spits out in the form of fireballs. When young, this Pokémon has but one white tail. As the Pokémon matures, this single tail splits into six."
