Game,Flavor Text
gold,Its entire body is shielded by a steel-hard shell. What lurks inside the armor is a total mystery.
silver,It remains immova­ bly rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
crystal,Usually found hanging on to a fat tree trunk. It shoots out bits of its shell when it sees action.
ruby,"FORRETRESS conceals itself inside its hardened steel shell. The shell is opened when the POKéMON is catching prey, but it does so at such a quick pace that the shell’s inside cannot be seen."
sapphire,"FORRETRESS conceals itself inside its hardened steel shell. The shell is opened when the POKéMON is catching prey, but it does so at such a quick pace that the shell’s inside cannot be seen."
emerald,"It keeps itself inside its steel shell. The shell is opened when it is catching prey, but it is so quick that the shell’s inside cannot be seen."
firered,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
leafgreen,Its entire body is shielded by a steel- hard shell. What lurks inside the armor is a total mystery.
diamond,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
pearl,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
platinum,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
heartgold,Its entire body is shielded by a steel-hard shell. What lurks inside this shell is a total mystery.
soulsilver,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
black,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
white,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
black-2,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
white-2,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
x,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
y,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
omega-ruby,"Forretress conceals itself inside its hardened steel shell. The shell is opened when the Pokémon is catching prey, but it does so at such a quick pace that the shell’s inside cannot be seen."
alpha-sapphire,"Forretress conceals itself inside its hardened steel shell. The shell is opened when the Pokémon is catching prey, but it does so at such a quick pace that the shell’s inside cannot be seen."
ultra-sun,"When something approaches it, it fires off fragments of its steel shell in attack. This is not a conscious action but a conditioned reflex."
ultra-moon,"In the moment that it gulps down its prey, the inside of its shell is exposed, but to this day, no one has ever seen that sight."
