Game,Flavor Text
black,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
white,"The more scars they have, the more respect these brave soldiers of the sky  get from their peers."
black-2,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
white-2,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
x,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
y,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
omega-ruby,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
alpha-sapphire,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
sun,"With its brave disposition, it fears nothing—not even death. Ancient Alolan people respected it, referring to it as “the hero of the sky.”"
moon,"It’s thought that people disturbed their habitats in the past, so Braviary banded together to fight back."
ultra-sun,"The more scars it has on its front, the more heroic it’s considered to be. Those with many scars on their back are mocked by the flock."
ultra-moon,"Known as “the hero of the skies,” this Pokémon is so proud and so brave that it will never retreat, even when it’s injured."
sword,"Known for its bravery and pride, this majestic Pokémon is often seen as a motif for various kinds of emblems."
shield,"Because this Pokémon is hotheaded and belligerent, it’s Corviknight that’s taken the role of transportation in Galar."
legends-arceus,"Screaming a bloodcurdling battle cry, this huge and ferocious bird Pokémon goes out on the hunt. It blasts lakes with shock waves, then scoops up any prey that float to the water's surface."
