Game,Flavor Text
red,"Using its heavy muscles, it throws powerful punches that can send the victim clear over the horizon."
blue,"Using its heavy muscles, it throws powerful punches that can send the victim clear over the horizon."
yellow,"One arm alone can move mountains. Using all four arms, this POKéMON fires off awesome punches."
gold,It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.
silver,"It uses its four powerful arms to pin the limbs of its foe, then throws the victim over the horizon."
crystal,"With four arms that react more quickly than it can think, it can execute many punches at once."
ruby,"MACHAMP has the power to hurl anything aside. However, trying to do any work requiring care and dexterity causes its arms to get tangled. This POKéMON tends to leap into action before it thinks."
sapphire,"MACHAMP is known as the POKéMON that has mastered every kind of martial arts. If it grabs hold of the foe with its four arms, the battle is all but over. The hapless foe is thrown far over the horizon."
emerald,It is impossible to defend against punches and chops doled out by its four arms. Its fighting spirit flares up when it faces a tough opponent.
firered,"Its four ruggedly developed arms can launch a flurry of 1,000 punches in just two seconds."
leafgreen,Its superpowerful punches are said to knock the victim flying clear over the horizon.
diamond,"It punches with its four arms at blinding speed. It can launch 1,000 punches in two seconds."
pearl,"It can knock a train flying with a punch. However, it is terrible at delicate work using its fingers."
platinum,Its four muscled arms slam foes with powerful punches and chops at blinding speed.
heartgold,It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.
soulsilver,"It uses its four powerful arms to pin the limbs of its foe, then throws the victim over the horizon."
black,Its four muscled arms slam foes with powerful punches and chops at blinding speed.
white,Its four muscled arms slam foes with powerful punches and chops at blinding speed.
black-2,Its four muscled arms slam foes with powerful punches and chops at blinding speed.
white-2,Its four muscled arms slam foes with powerful punches and chops at blinding speed.
x,"Its four ruggedly developed arms can launch a flurry of 1,000 punches in just two seconds."
y,"It uses its four powerful arms to pin the limbs of its foe, then throws the victim over the horizon."
omega-ruby,"Machamp has the power to hurl anything aside. However, trying to do any work requiring care and dexterity causes its arms to get tangled. This Pokémon tends to leap into action before it thinks."
alpha-sapphire,"Machamp is known as the Pokémon that has mastered every kind of martial arts. If it grabs hold of the foe with its four arms, the battle is all but over. The hapless foe is thrown far over the horizon."
sun,It unleashes megaton-level punches that send opponents flying clear over the horizon.
moon,It can lift heavy loads with the greatest of ease. It can even heft dump trucks. But its clumsy fingers prevent it from doing any precision work.
ultra-sun,It grasps its opponents with its four arms and twists them up in an intricate hold. People call it “the Machamp special.”
ultra-moon,"With four arms, it can attack and defend simultaneously. It’s said to have mastered every martial art in the world."
lets-go-pikachu,"One arm alone can move mountains. Using all four arms, this Pokémon fires off awesome punches."
lets-go-eevee,"One arm alone can move mountains. Using all four arms, this Pokémon fires off awesome punches."
sword,It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.
shield,"With four arms that react more quickly than it can think, it can execute many punches at once."
legends-arceus,"In close combat, its four arms afford it offensive and defensive supremacy. In but a blink, this valiant Pokémon can overwhelm its foes with more than 1,000 blows from its fists."
