Game,Flavor Text
red,It emits special alpha waves from its body that induce headaches just by being close by.
blue,It emits special alpha waves from its body that induce headaches just by being close by.
yellow,"Many odd things happen if this POKéMON is close by. For example, it makes clocks run backwards."
gold,"It possesses strong spiritual power. The more danger it faces, the stronger its psychic power."
silver,"If it uses its abilities, it emits special alpha waves that cause machines to malfunction."
crystal,"When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body."
ruby,KADABRA emits a peculiar alpha wave if it develops a headache. Only those people with a particularly strong psyche can hope to become a TRAINER of this POKéMON.
sapphire,"KADABRA holds a silver spoon in its hand. The spoon is used to amplify the alpha waves in its brain. Without the spoon, the POKéMON is said to be limited to half the usual amount of its telekinetic powers."
emerald,It is rumored that a boy with psychic abilities suddenly transformed into KADABRA while he was assisting research into extrasensory powers.
firered,It happened one morning - a boy with extrasensory powers awoke in bed transformed into KADABRA.
leafgreen,It emits special alpha waves from its body that induce headaches just by being close.
diamond,"If one is nearby, an eerie shadow appears on TV screens. Seeing the shadow is said to bring bad luck."
pearl,"When it uses its psychic power, it emits strong ha waves that can ruin precision devices."
platinum,It stares at its silver spoon to focus its mind. It emits more alpha waves while doing so.
heartgold,"It possesses strong spiritual power. The more danger it faces, the stronger its psychic power."
soulsilver,"If it uses its abilities, it emits special alpha waves that cause machines to malfunction."
black,It stares at its silver spoon to focus its mind. It emits more alpha waves while doing so.
white,It stares at its silver spoon to focus its mind. It emits more alpha waves while doing so.
black-2,It stares at its silver spoon to focus its mind. It emits more alpha waves while doing so.
white-2,It stares at its silver spoon to focus its mind. It emits more alpha waves while doing so.
x,"When it uses its psychic power, it emits strong alpha waves that can ruin precision devices."
y,"If it uses its abilities, it emits special alpha waves that cause machines to malfunction."
omega-ruby,Kadabra emits a peculiar alpha wave if it develops a headache. Only those people with a particularly strong psyche can hope to become a Trainer of this Pokémon.
alpha-sapphire,"Kadabra holds a silver spoon in its hand. The spoon is used to amplify the alpha waves in its brain. Without the spoon, the Pokémon is said to be limited to half the usual amount of its telekinetic powers."
sun,A theory exists that this Pokémon was a young boy who couldn’t control his psychic powers and ended up transformed into this Pokémon.
moon,Kadabra’s presence infests televisions and monitors with creepy shadows that bring bad luck.
ultra-sun,"It stares at a silver spoon to amplify its psychic powers before it lets loose. Apparently, gold spoons are no good."
ultra-moon,"It possesses strong mental capabilities, but its psychic powers are halved when it’s not holding a silver spoon."
lets-go-pikachu,"Many odd things happen if this Pokémon is close by. For example, it makes clocks run backward."
lets-go-eevee,"Many odd things happen if this Pokémon is close by. For example, it makes clocks run backward."
sword,"Using its psychic power, Kadabra levitates as it sleeps. It uses its springy tail as a pillow."
shield,"This Pokémon’s telekinesis is immensely powerful. To prepare for evolution, Kadabra stores up psychic energy in the star on its forehead."
legends-arceus,"There are rumors that a child with mystical powers became a Kadabra; however, this remains unverified. I suspect that the spoon Kadabra holds enhances its brain waves."
