Game,Flavor Text
ruby,ELECTRIKE stores electricity in its long body hair. This POKéMON stimulates its leg muscles with electric charges. These jolts of power give its legs explosive acceleration performance.
sapphire,"ELECTRIKE runs faster than the human eye can follow. The friction from running is converted into electricity, which is then stored in this POKéMON’s fur."
emerald,"It generates electricity using friction from the atmosphere. In seasons with especially arid air, its entire body blazes with violent showers of sparks."
firered,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.
leafgreen,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.
diamond,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
pearl,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
platinum,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
heartgold,It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.
soulsilver,It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.
black,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
white,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
black-2,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
white-2,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
x,"Using electricity stored in its fur, it stimulates its muscles to heighten its reaction speed."
y,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.
omega-ruby,Electrike stores electricity in its long body hair. This Pokémon stimulates its leg muscles with electric charges. These jolts of power give its legs explosive acceleration performance.
alpha-sapphire,"Electrike runs faster than the human eye can follow. The friction from running is converted into electricity, which is then stored in this Pokémon’s fur."
ultra-sun,"Friction between the air and its fur produces static electricity. When Electrike runs, it makes a crackling sound."
ultra-moon,Static electricity builds up all over its body as strands of its long fur rub together. This Pokémon boasts incredible speed.
sword,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.
shield,It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.
