Game,Flavor Text
ruby,"TORCHIC sticks with its TRAINER, following behind with unsteady steps. This POKéMON breathes fire of over 1,800 degrees F, including fireballs that leave the foe scorched black."
sapphire,TORCHIC has a place inside its body where it keeps its flame. Give it a hug - it will be glowing with warmth. This POKéMON is covered all over by a fluffy coat of down.
emerald,"If attacked, it strikes back by spitting balls of fire it forms in its stomach. A TORCHIC dislikes darkness because it can’t see its surroundings."
firered,It has a flame sac inside its belly that perpetually burns. It feels warm if it is hugged.
leafgreen,It has a flame sac inside its belly that perpetually burns. It feels warm if it is hugged.
diamond,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
pearl,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
platinum,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
heartgold,Inside its body is a place where it keeps a small flame. Hug it! It will be as warm as a hot-water bottle.
soulsilver,Inside its body is a place where it keeps a small flame. Hug it! It will be as warm as a hot-water bottle.
black,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
white,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
black-2,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
white-2,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees F."
x,It has a flame sac inside its belly that perpetually burns. It feels warm if it is hugged.
y,"A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees Fahrenheit."
omega-ruby,"Torchic sticks with its Trainer, following behind with unsteady steps. This Pokémon breathes fire of over 1,800 degrees Fahrenheit, including fireballs that leave the foe scorched black."
alpha-sapphire,Torchic has a place inside its body where it keeps its flame. Give it a hug—it will be glowing with warmth. This Pokémon is covered all over by a fluffy coat of down.
