Game,Flavor Text
diamond,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close."
pearl,"It once lived in the tropics. To avoid the cold, it lives in caves warmed by geothermal heat."
platinum,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
heartgold,It nests in horizontal holes warmed by geothermal heat. Foes who get too close can expect to be pounced on and bitten.
soulsilver,It nests in horizontal holes warmed by geothermal heat. Foes who get too close can expect to be pounced on and bitten.
black,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
white,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
black-2,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
white-2,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
x,It nests in horizontal holes warmed by geothermal heat. Foes who get too close can expect to be pounced on and bitten.
y,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close."
omega-ruby,It nests in horizontal holes warmed by geothermal heat. Foes who get too close can expect to be pounced on and bitten.
alpha-sapphire,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close."
sun,"It lives in caves warmed by geothermal heat. Even so, when the weather gets cold, it will huddle close with others of its kind."
moon,"It skulks in caves, and when prey or an enemy passes by, it leaps out and chomps them. The force of its attack sometimes chips its teeth."
ultra-sun,"It reacts to anything that moves—flies right at it and bites it. Sometimes it injures itself, but it doesn’t care too much."
ultra-moon,"Its original home is an area much hotter than Alola. If you’re planning to live with one, your heating bill will soar."
sword,"Gible prefers to stay in narrow holes in the sides of caves heated by geothermal energy. This way, Gible can stay warm even during a blizzard."
shield,"Gible attacks anything that moves, and it drags whatever it catches into the crevice that is its lair. Despite the big mouth, Gible’s stomach is small."
legends-arceus,"It nests in caves untouched by sunlight. Its sharp teeth may fall out when worn away or after an impact, but they regrow within a few days."
