Game,Flavor Text
black,They use hypnosis to control people and Pokémon. Tales of Gothorita leading people astray are told in every corner.
white,"Starlight is the source of their power. At night, they mark star positions by using psychic power to float stones."
black-2,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights."
white-2,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights."
x,"Starlight is the source of their power. At night, they mark star positions by using psychic power to float stones."
y,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights."
omega-ruby,"Starlight is the source of their power. At night, they mark star positions by using psychic power to float stones."
alpha-sapphire,"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights."
sword,"It’s said that when stars shine in the night sky, this Pokémon will spirit away sleeping children. Some call it the Witch of Punishment."
shield,"On nights when the stars shine, this Pokémon’s psychic power is at its strongest. It’s unknown just what link Gothorita has to the greater universe."
