Game,Flavor Text
red,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
blue,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
yellow,"Its body is full of elasticity. By inhaling deeply, it can continue to inflate itself without limit."
gold,"Their fur feels so good that if two of them snuggle together, they won't want to be separated."
silver,"It has a very fine fur. Take care not to make it angry, or it may inflate steadily and hit with a BODY SLAM."
crystal,"The rich, fluffy fur that covers its body feels so good that anyone who feels it can't stop touching it."
ruby,"WIGGLYTUFF has large, saucerlike eyes. The surfaces of its eyes are always covered with a thin layer of tears. If any dust gets in this POKéMON’s eyes, it is quickly washed away."
sapphire,"WIGGLYTUFF’s body is very flexible. By inhaling deeply, this POKéMON can inflate itself seemingly without end. Once inflated, WIGGLYTUFF bounces along lightly like a balloon."
emerald,Its fur is the ultimate in luxuriousness. Sleeping alongside a WIGGLYTUFF is simply divine. Its body expands seemingly without end when it inhales.
firered,"Its fur is extremely fine, dense, and supple. The exquisitely pleasant fur conveys an image of luxury."
leafgreen,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
diamond,Its fine fur feels sublime to the touch. It can expand its body by inhaling air.
pearl,Its fine fur feels sublime to the touch. It can expand its body by inhaling air.
platinum,Its fine fur feels sublime to the touch. It can expand its body by inhaling air.
heartgold,"Their fur feels so good that if two of them snuggle together, they won’t want to be separated."
soulsilver,"It has a very fine fur. Take care not to make it angry, or it may inflate steadily and hit with a body slam."
black,Its fine fur feels sublime to the touch. It can expand its body by inhaling air.
white,Its fine fur feels sublime to the touch. It can expand its body by inhaling air.
black-2,"Its fine fur feels so pleasant, those who accidentally touch it cannot take their hands away."
white-2,"Its fine fur feels so pleasant, those who accidentally touch it cannot take their hands away."
x,"Their fur feels so good that if two of them snuggle together, they won’t want to be separated."
y,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
omega-ruby,"Wigglytuff has large, saucerlike eyes. The surfaces of its eyes are always covered with a thin layer of tears. If any dust gets in this Pokémon’s eyes, it is quickly washed away."
alpha-sapphire,"Wigglytuff’s body is very flexible. By inhaling deeply, this Pokémon can inflate itself seemingly without end. Once inflated, Wigglytuff bounces along lightly like a balloon."
sun,It sheds its fine fur when the seasons change. The fur is gathered and spun into a luxurious yarn.
moon,"As it inhales, it expands...and expands...and expands. Wigglytuff compete to see which one can inflate itself the most."
ultra-sun,"Thanks to its bouncy body and fine fur, this Pokémon is sought after. Holding one in your arms while you sleep feels great."
ultra-moon,"When it gets angry, it inhales with all its might, and its body gradually inflates. Sometimes they can grow 20 times larger!"
lets-go-pikachu,"Its body is very elastic. By inhaling deeply, it can continue to inflate itself without limit."
lets-go-eevee,"Its body is very elastic. By inhaling deeply, it can continue to inflate itself without limit."
sword,"The more air it takes in, the more it inflates. If opponents catch it in a bad mood, it will inflate itself to an enormous size to intimidate them."
shield,"It’s proud of its fur, which is fine and delicate. In particular, the curl on its forehead has a texture that’s perfectly heavenly."
