Game,Flavor Text
ruby,LATIOS has the ability to make its foe see an image of what it has seen or imagines in its head. This POKéMON is intelligent and understands human speech.
sapphire,LATIOS will only open its heart to a TRAINER with a compassionate spirit. This POKéMON can fly faster than a jet plane by folding its forelegs to minimize air resistance.
emerald,"Even in hiding, it can detect the locations of others and sense their emotions since it has telepathy. Its intelligence allows it to understand human languages."
firered,"It has a docile temperament and dislikes fighting. Tucking in its forelegs, it can fly faster than a jet plane."
leafgreen,"It has a docile temperament and dislikes fighting. Tucking in its forelegs, it can fly faster than a jet plane."
diamond,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
pearl,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
platinum,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
heartgold,It understands human speech and is highly intelligent. It is a tender Pokémon that dislikes fighting.
soulsilver,It understands human speech and is highly intelligent. It is a tender Pokémon that dislikes fighting.
black,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
white,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
black-2,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
white-2,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
x,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
y,It understands human speech and is highly intelligent. It is a tender Pokémon that dislikes fighting.
omega-ruby,Latios has the ability to make others see an image of what it has seen or imagines in its head. This Pokémon is intelligent and understands human speech.
alpha-sapphire,Latios will only open its heart to a Trainer with a compassionate spirit. This Pokémon can fly faster than a jet plane by folding its forelegs to minimize air resistance.
