Game,Flavor Text
ruby,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS. The crystalline organ on this POKéMON’s chest appears to be its brain.
sapphire,DEOXYS emerged from a virus that came from space. It is highly intelligent and wields psychokinetic powers. This POKéMON shoots lasers from the crystalline organ on its chest.
emerald,A POKéMON that mutated from an extraterrestrial virus exposed to a laser beam. Its body is configured for superior agility and speed.
firered,This DEOXYS has transformed into its aggressive guise. It can fool enemies by altering its appearance.
leafgreen,"When it changes form, an aurora appears. It absorbs attacks by altering its cellular structure."
diamond,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
pearl,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
platinum,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
heartgold,DNA from a space virus mutated and became a Pokémon. It appears where auroras are seen.
soulsilver,DNA from a space virus mutated and became a Pokémon. It appears where auroras are seen.
black,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
white,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
black-2,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
white-2,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
x,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
y,DNA from a space virus mutated and became a Pokémon. It appears where auroras are seen.
omega-ruby,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in Deoxys. The crystalline organ on this Pokémon’s chest appears to be its brain.
alpha-sapphire,Deoxys emerged from a virus that came from space. It is highly intelligent and wields psychokinetic powers. This Pokémon shoots lasers from the crystalline organ on its chest.
