Game,Flavor Text
black,"It changes into the forms of others to surprise them. Apparently, it often transforms into a silent child."
white,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon."
black-2,"It changes so it looks just like its foe, tricks it, and then uses that opportunity to flee."
white-2,"It changes so it looks just like its foe, tricks it, and then uses that opportunity to flee."
x,"It changes so it looks just like its foe, tricks it, and then uses that opportunity to flee."
y,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon."
omega-ruby,"It changes so it looks just like its foe, tricks it, and then uses that opportunity to flee."
alpha-sapphire,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon."
ultra-sun,"This Pokémon has a cowardly disposition, so when it’s not around friends, it basically always stays transformed as something else."
ultra-moon,"If a normally talkative child suddenly stops talking, it may have been replaced by Zorua."
sword,Zorua is a timid Pokémon. This disposition seems to be what led to the development of Zorua’s ability to take on the forms of other creatures.
shield,"Zorua sometimes transforms into a person and goes into cities to search for food. When Zorua does this, it usually takes on the form of a child."
legends-arceus,"A once-departed soul, returned to life in Hisui. Derives power from resentment, which rises as energy atop its head and takes on the forms of foes. In this way, Zorua vents lingering malice."
