Game,Flavor Text
ruby,"A legend states that JIRACHI will make true any wish that is written on notes attached to its head when it awakens. If this POKéMON senses danger, it will fight without awakening."
sapphire,JIRACHI will awaken from its sleep of a thousand years if you sing to it in a voice of purity. It is said to make true any wish that people desire.
emerald,"JIRACHI is said to make wishes come true. While it sleeps, a tough crystalline shell envelops the body to protect it from enemies."
firered,It is said to make any wish come true. It is awake for only seven days out of a thousand years.
leafgreen,It is said to make any wish come true. It is awake for only seven days out of a thousand years.
diamond,It is said to have the ability to grant any wish for just one week every thousand years.
pearl,It is said to have the ability to grant any wish for just one week every thousand years.
platinum,It is said to have the ability to grant any wish for just one week every thousand years.
heartgold,Generations have believed that any wish written on a note on its head will come true when it awakens.
soulsilver,Generations have believed that any wish written on a note on its head will come true when it awakens.
black,It is said to have the ability to grant any wish for just one week every thousand years.
white,It is said to have the ability to grant any wish for just one week every thousand years.
black-2,It is said to have the ability to grant any wish for just one week every thousand years.
white-2,It is said to have the ability to grant any wish for just one week every thousand years.
x,Generations have believed that any wish written on a note on its head will come true when it awakens.
y,It is said to have the ability to grant any wish for just one week every thousand years.
omega-ruby,"A legend states that Jirachi will make true any wish that is written on notes attached to its head when it awakens. If this Pokémon senses danger, it will fight without awakening."
alpha-sapphire,Jirachi will awaken from its sleep of a thousand years if you sing to it in a voice of purity. It is said to make true any wish that people desire.
sword,"Once every 1,000 years, the singing of a pure voice will rouse this Pokémon from its near- perpetual slumber. It wakes for only seven days."
shield,"It’s believed that when this Pokémon wakes from its 1,000-year slumber, it will grant any wishes written on the notes attached to its head."
