Game,Flavor Text
diamond,It looks as if it is always crying. It is actually adjusting its body’s fluid levels by eliminating excess.
pearl,It prefers arid environments. It leaks water from its eyes to adjust its body’s fluid levels.
platinum,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
heartgold,"In order to adjust the level of fluids in its body, it exudes water from its eyes. This makes it appear to be crying."
soulsilver,"In order to adjust the level of fluids in its body, it exudes water from its eyes. This makes it appear to be crying."
black,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
white,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
black-2,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
white-2,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
x,It prefers arid environments. It leaks water from its eyes to adjust its body’s fluid levels.
y,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
omega-ruby,It prefers arid environments. It leaks water from its eyes to adjust its body’s fluid levels.
alpha-sapphire,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
sun,"It does not deal well with water, so it lives in dry locales. Since its surroundings tend to lack greenery, it stands out noticeably."
moon,"From its eyes, it can expel excess moisture from its body. This liquid is similar in composition to human sweat."
ultra-sun,"It discharges moisture from its eyes, making it look like it’s crying—apparently an effective way of getting enemies to let down their guard."
ultra-moon,"If its body gets too damp, it will die. So, in a process reminiscent of sweating, its eyes expel moisture."
sword,"It expels both sweat and tears from its eyes. The sweat is a little salty, while the tears have a slight bitterness."
shield,"This Pokémon lives in dry, rocky areas. As its green spheres dry out, their dull luster increases."
legends-arceus,"Its tears elicit sympathy from those who see them, but do not be deceived! This expulsion of body water is merely a physiological mechanism for keeping itself in good health."
