Game,Flavor Text
black,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill."
ruby,PELIPPER is a flying transporter that carries small POKéMON and eggs inside its massive bill. This POKéMON builds its nest on steep cliffs facing the sea.
sapphire,"PELIPPER searches for food while in flight by skimming the wave tops. This POKéMON dips its large bill in the sea to scoop up food, then swallows everything in one big gulp."
emerald,"It skims the tops of waves as it flies. When it spots prey, it uses its large beak to scoop up the victim with water. It protects its eggs in its beak."
firered,It is a flying transporter that carries small POKéMON in its beak. It bobs on the waves to rest its wings.
leafgreen,It is a flying transporter that carries small POKéMON in its beak. It bobs on the waves to rest its wings.
diamond,"It dips its large bill in the sea, then scoops up numerous prey along with water."
pearl,It acts as a delivery service by carrying small Pokémon in its bill. It bobs on the waves to rest.
platinum,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill."
heartgold,"It protects its young in its beak. It bobs on waves, resting on them on days when the waters are calm."
soulsilver,"It protects its young in its beak. It bobs on waves, resting on them on days when the waters are calm."
white,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill."
black-2,"Skimming the water’s surface, it dips its large bill in the sea, scoops up food and water, and carries it."
white-2,"Skimming the water’s surface, it dips its large bill in the sea, scoops up food and water, and carries it."
x,"It dips its large bill in the sea, then scoops up numerous prey along with water."
y,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill."
omega-ruby,Pelipper is a flying transporter that carries small Pokémon and eggs inside its massive bill. This Pokémon builds its nest on steep cliffs facing the sea.
alpha-sapphire,"Pelipper searches for food while in flight by skimming the wave tops. This Pokémon dips its large bill in the sea to scoop up food, then swallows everything in one big gulp."
sun,Its spacious beak is large enough for a small child to fit right inside.
moon,Gathering food is the work of young males. They store food in their capacious beaks and carry it back to others waiting in the nest.
ultra-sun,It places small Pokémon into its spacious beak and carries them around. No one knows where it’s taking them.
ultra-moon,It scoops up Wishiwashi in its huge beak and swallows them whole. It can devour more than 30 at one go!
sword,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill."
shield,"Skimming the water’s surface, it dips its large bill in the sea, scoops up food and water, and carries it."
