Game,Flavor Text
diamond,"It blasts fireballs of over 3,600 degrees F from the ends of its arms. It lives in volcanic craters."
pearl,"It blasts fireballs of over 3,600 degrees F from the ends of its arms. It lives in volcanic craters."
platinum,"When launching 3,600 degrees F fireballs, its body takes on a whitish hue from the intense heat."
heartgold,"It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles."
soulsilver,"It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles."
black,"When launching 3,600 degrees F fireballs, its body takes on a whitish hue from the intense heat."
white,"When launching 3,600 degrees F fireballs, its body takes on a whitish hue from the intense heat."
black-2,"When shooting 3,600 degree F fireballs from its arms, its body takes on a whitish hue from the intense heat."
white-2,"When shooting 3,600 degree F fireballs from its arms, its body takes on a whitish hue from the intense heat."
x,"It blasts fireballs of over 3,600 degrees Fahrenheit from the ends of its arms. It lives in volcanic craters."
y,"It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles."
omega-ruby,"It blasts fireballs of over 3,600 degrees Fahrenheit from the ends of its arms. It lives in volcanic craters."
alpha-sapphire,"It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles."
sun,"They dwell in volcanic craters. According to what is known, a single pair of male and female Magmortar lives in one volcano."
moon,"From its arm, it launches fireballs hotter than 3,500 degrees Fahrenheit. Its arm starts to melt when it fires a whole barrage."
ultra-sun,There are still quite a few factories that rely on the flames provided by Magmortar to process metals.
ultra-moon,"Magmortar takes down its enemies by shooting fireballs, which burn them to a blackened crisp. It avoids this method when hunting prey."
sword,"When Magmortar inhales deeply, the fire burning in its belly intensifies, rising in temperature to over 3,600 degrees Fahrenheit."
shield,Living in the crater of a volcano has caused this Pokémon’s body to resemble its environment— it has an organ similar to a magma chamber.
legends-arceus,Use of a strange item caused this Pokémon to evolve. Fireballs launched from the ends of its tubelike arms are hot enough to melt an iron pot in an instant.
