Game,Flavor Text
diamond,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.
pearl,It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.
platinum,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
heartgold,It was formed by uniting 108 spirits. It has been bound to the Odd Keystone to keep it from doing any mischief.
soulsilver,It was formed by uniting 108 spirits. It has been bound to the Odd Keystone to keep it from doing any mischief.
black,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
white,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
black-2,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
white-2,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
x,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.
y,It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.
omega-ruby,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.
alpha-sapphire,It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.
sword,Exactly 108 spirits gathered to become this Pokémon. Apparently there are some ill-natured spirits in the mix.
shield,All Spiritomb’s mischief and misdeeds compelled a traveler to use a mysterious spell to bind Spiritomb to an odd keystone.
legends-arceus,It lays curses by thinking wicked thoughts. Writings tell that this Pokémon was born out of the assembly of five score and eight malevolent spirits.
