Game,Flavor Text
gold,"When the stars flicker in the night sky, it flutters about, scattering a glowing powder."
silver,The star patterns on its back grow larger or smaller depending on the number of stars in the night sky.
crystal,"In the daytime when it gets warm, it curls up inside a big leaf and drifts off into a deep slumber."
ruby,"It is said that in lands with clean air, where the stars fill the sky, there live LEDIAN in countless numbers. There is a good reason for this - the POKéMON uses the light of the stars as its energy."
sapphire,"It is said that in lands with clean air, where the stars fill the sky, there live LEDIAN in countless numbers. There is a good reason for this - the POKéMON uses the light of the stars as its energy."
emerald,"It is said that in lands with clean air, where the stars fill the sky, there live many LEDIAN. For good reason, they use the light of the stars as energy."
firered,The star patterns on its back grow larger or smaller depending on the number of stars in the night sky.
leafgreen,"When the stars flicker in the night sky, it flutters about, scattering a glowing powder."
diamond,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
pearl,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
platinum,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
heartgold,"When the stars flicker in the night sky, it flutters about, scattering a glowing powder."
soulsilver,The spot patterns on its back grow larger or smaller depending on the number of stars in the night sky.
black,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
white,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
black-2,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
white-2,"It uses starlight as energy. When more stars appear at night, the patterns on its back grow larger."
x,"When the stars flicker in the night sky, it flutters about, scattering a glowing powder."
y,The spot patterns on its back grow larger or smaller depending on the number of stars in the night sky.
omega-ruby,"It is said that in lands with clean air, where the stars fill the sky, there live Ledian in countless numbers. There is a good reason for this—the Pokémon uses the light of the stars as its energy."
alpha-sapphire,"It is said that in lands with clean air, where the stars fill the sky, there live Ledian in countless numbers. There is a good reason for this—the Pokémon uses the light of the stars as its energy."
sun,"While it’s believed that starlight provides it with energy, this Pokémon also loves to eat berries. In the daytime, it curls up in the grass to sleep."
moon,"In battle, it throws punches with all four arms. The power of each individual blow is piddly, so it aims to win by quantity rather than quality."
ultra-sun,"It’s said that the patterns on its back are related to the stars in the night sky, but the details of that relationship remain unclear."
ultra-moon,"It flies through the night sky, sprinkling sparkly dust. According to some, if that dust sticks to you, good things will happen to you."
