Game,Flavor Text
ruby,"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
sapphire,"In high winds, CHIMECHO cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This POKéMON plucks berries with its long tail and eats them."
emerald,They fly about very actively when the hot season arrives. They communicate among themselves using seven different and distinguishing cries.
firered,"It travels by riding on winds. It cleverly uses its long tail to pluck nuts and berries, which it loves to eat."
leafgreen,"It travels by riding on winds. It cleverly uses its long tail to pluck nuts and berries, which it loves to eat."
diamond,"To knock foes flying, it makes the air shudder with its cries. It converses using seven cries."
pearl,"Emitting ultrasonic cries, it floats on winds to travel great distances."
platinum,Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
heartgold,It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
soulsilver,It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
black,Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
white,Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
black-2,Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
white-2,Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
x,It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
y,"Emitting ultrasonic cries, it floats on winds to travel great distances."
omega-ruby,"Chimecho makes its cries echo inside its hollow body. When this Pokémon becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
alpha-sapphire,"In high winds, Chimecho cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This Pokémon plucks berries with its long tail and eats them."
legends-arceus,Can emit waves of air powerful enough to knock out prey taller than itself. I hypothesize that it amplifies the faint sound of wind within its body.
