Game,Flavor Text
diamond,It will never appear where there is strife. Its sightings have become rare recently.
pearl,It will never appear where there is strife. Its sightings have become rare recently.
platinum,It shares many blessings with people who respect one another’s rights and avoid needless strife.
heartgold,"As everyone knows, it visits peaceful regions, bringing them gifts of kindness and sweet blessings."
soulsilver,"As everyone knows, it visits peaceful regions, bringing them gifts of kindness and sweet blessings."
black,It shares many blessings with people who respect one another’s rights and avoid needless strife.
white,It shares many blessings with people who respect one another’s rights and avoid needless strife.
black-2,It shares many blessings with people who respect one another’s rights and avoid needless strife.
white-2,It shares many blessings with people who respect one another’s rights and avoid needless strife.
x,"As everyone knows, it visits peaceful regions, bringing them gifts of kindness and sweet blessings."
y,It shares many blessings with people who respect one another’s rights and avoid needless strife.
omega-ruby,"As everyone knows, it visits peaceful regions, bringing them gifts of kindness and sweet blessings."
alpha-sapphire,It shares many blessings with people who respect one another’s rights and avoid needless strife.
sword,"These Pokémon are never seen anywhere near conflict or turmoil. In recent times, they’ve hardly been seen at all."
shield,"Known as a bringer of blessings, it’s been depicted on good-luck charms since ancient times."
legends-arceus,"Scant few have ever sighted this Pokémon. After studying what literature remains, I am certain Togekiss will reveal itself when peace reigns in the land."
