Game,Flavor Text
black,This legendary Pokémon battled against humans to protect Pokémon. Its personality is calm and composed.
white,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokémon obey it.
black-2,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.
white-2,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.
x,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokémon obey it.
y,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.
omega-ruby,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokémon obey it.
alpha-sapphire,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.
sword,"This Pokémon appears in a legend alongside Terrakion and Virizion, fighting against humans in defense of the Unova region’s Pokémon."
shield,"From the moment it’s born, this Pokémon radiates the air of a leader. Its presence will calm even vicious foes."
