Game,Flavor Text
ruby,"With the arrival of night, VOLBEAT emits light from its tail. It communicates with others by adjusting the intensity and flashing of its light. This POKéMON is attracted by the sweet aroma of ILLUMISE."
sapphire,"VOLBEAT’s tail glows like a lightbulb. With other VOLBEAT, it uses its tail to draw geometric shapes in the night sky. This POKéMON loves the sweet aroma given off by ILLUMISE."
emerald,"With their taillights lit, VOLBEAT fly in a swarm, drawing geometric designs in the night sky. They move their nests if their pond water becomes dirty."
firered,"It lives around clean ponds. At night, its rear lights up. It converses with others by flashing its light."
leafgreen,"It lives around clean ponds. At night, its rear lights up. It converses with others by flashing its light."
diamond,It communicates with others by lighting up its rear at night. It loves ILLUMISE’s sweet aroma.
pearl,It communicates with others by lighting up its rear at night. It loves ILLUMISE’s sweet aroma.
platinum,It communicates with others by lighting up its rear at night. It loves ILLUMISE’s sweet aroma.
heartgold,It emits light from its tail to communicate. It loves the sweet aroma given off by ILLUMISE.
soulsilver,It emits light from its tail to communicate. It loves the sweet aroma given off by ILLUMISE.
black,It communicates with others by lighting up its rear at night. It loves Illumise’s sweet aroma.
white,It communicates with others by lighting up its rear at night. It loves Illumise’s sweet aroma.
black-2,It communicates with others by lighting up its rear at night. It loves Illumise’s sweet aroma.
white-2,It communicates with others by lighting up its rear at night. It loves Illumise’s sweet aroma.
x,It communicates with others by lighting up its rear at night. It loves Illumise’s sweet aroma.
y,"It lives around clean ponds. At night, its rear lights up. It converses with others by flashing its light."
omega-ruby,"With the arrival of night, Volbeat emits light from its tail. It communicates with others by adjusting the intensity and flashing of its light. This Pokémon is attracted by the sweet aroma of Illumise."
alpha-sapphire,"Volbeat’s tail glows like a lightbulb. With other Volbeat, it uses its tail to draw geometric shapes in the night sky. This Pokémon loves the sweet aroma given off by Illumise."
