Game,Flavor Text
ruby,"CRAWDAUNT has an extremely violent nature that compels it to challenge other living things to battle. Other life-forms refuse to live in ponds inhabited by this POKéMON, making them desolate places."
sapphire,"CRAWDAUNT molts (sheds) its shell regularly. Immediately after molting, its shell is soft and tender. Until the shell hardens, this POKéMON hides in its streambed burrow to avoid attack from its foes."
emerald,A brutish POKéMON that loves to battle. A veteran CRAWDAUNT that has prevailed in hundreds of battles has giant pincers marked with countless scars.
firered,A rough customer that wildly flails its giant claws. It is said to be extremely hard to raise.
leafgreen,A rough customer that wildly flails its giant claws. It is said to be extremely hard to raise.
diamond,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
pearl,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
platinum,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
heartgold,A brutish Pokémon that loves to battle. It will crash itself into any foe that approaches its nest.
soulsilver,A brutish Pokémon that loves to battle. It will crash itself into any foe that approaches its nest.
black,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
white,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
black-2,"Loving to battle, this Pokémon pinches all Pokémon that enter its territory with its pincers and throws them out."
white-2,"Loving to battle, this Pokémon pinches all Pokémon that enter its territory with its pincers and throws them out."
x,It is a ruffian that uses its pincers to pick up and toss out other Pokémon from its pond.
y,"Loving to battle, this Pokémon pinches all Pokémon that enter its territory with its pincers and throws them out."
omega-ruby,"Crawdaunt has an extremely violent nature that compels it to challenge other living things to battle. Other life-forms refuse to live in ponds inhabited by this Pokémon, making them desolate places."
alpha-sapphire,"Crawdaunt molts (sheds) its shell regularly. Immediately after molting, its shell is soft and tender. Until the shell hardens, this Pokémon hides in its streambed burrow to avoid attack from its foes."
ultra-sun,"Its temperament is rough and it loves to fight, but as soon as its pincers break off, it turns cowardly. It stays timid until they grow back."
ultra-moon,"Its pincers often fall off. Unlike with Crabrawler or Clauncher, the meat in its claws is utterly nasty and stinking."
sword,A rough customer that wildly flails its giant claws. It is said to be extremely hard to raise.
shield,A brutish Pokémon that loves to battle. It will crash itself into any foe that approaches its nest.
