Game,Flavor Text
gold,"This upgraded version of PORYGON is designed for space exploration. It can't fly, though."
silver,"Further research enhanced its abil­ ities. Sometimes, it may exhibit motions that were not programmed."
crystal,This manmade POKéMON evolved from the latest technology. It may have unprog­ rammed reactions.
ruby,PORYGON2 was created by humans using the power of science. The man-made POKéMON has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.
sapphire,PORYGON2 was created by humans using the power of science. The man-made POKéMON has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.
emerald,It was created by humans using the power of science. It has been given artificial intelligence that enables it to learn new gestures and emotions on its own.
firered,"Further research enhanced its abilities. Sometimes, it may exhibit motions that were not programmed."
leafgreen,"This upgraded version of PORYGON is designed for space exploration. However, it can’t even fly."
diamond,"With planetary development software installed, it became capable of working in space."
pearl,"With planetary development software installed, it became capable of working in space."
platinum,"It was upgraded to enable the exploration of other planets. However, it failed to measure up."
heartgold,"This upgraded version of PORYGON is designed for space exploration. It can’t fly, however."
soulsilver,"Further research enhanced its  abilities. Sometimes, it may exhibit motions that were not programmed."
black,"It was upgraded to enable the exploration of other planets. However, it failed to measure up."
white,"It was upgraded to enable the exploration of other planets. However, it failed to measure up."
black-2,"It was upgraded to enable the exploration of other planets. However, it failed to measure up."
white-2,"It was upgraded to enable the exploration of other planets. However, it failed to measure up."
x,"Further research enhanced its abilities. Sometimes, it may exhibit motions that were not programmed."
y,"With planetary development software installed, it became capable of working in space."
omega-ruby,Porygon2 was created by humans using the power of science. The man-made Pokémon has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.
alpha-sapphire,Porygon2 was created by humans using the power of science. The man-made Pokémon has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.
sun,"For the purposes of planetary development, Porygon was updated with the most cutting-edge technology available."
moon,Porygon was updated to a new version in readiness for planetary development. But that dream remains unrealized as yet.
ultra-sun,"AI has been installed in it. It learns various things all on its own, but it even remembers things it doesn’t need to know."
ultra-moon,"Even though it doesn’t die in the vacuum of space, it can’t move around very well in zero gravity."
sword,This is a Porygon that was updated with special data. Porygon2 develops itself by learning about many different subjects all on its own.
shield,"After artificial intelligence was implemented in Porygon2, the Pokémon began using a strange language that only other Porygon2 understand."
legends-arceus,"A bizarre item caused this Pokémon to evolve. While it now exhibits many new gestures and expressions, its biology remains inscrutable."
