Game,Flavor Text
gold,"To keep from being blown away by the wind, they gather in clusters. They do enjoy gentle breezes, though."
silver,"Its body is so light, it must grip the ground firmly with its feet to keep from being blown away."
crystal,It can be carried away on even the gentlest breeze. It may even float all the way to the next town.
ruby,"This POKéMON drifts and floats with the wind. If it senses the approach of strong winds, HOPPIP links its leaves with other HOPPIP to prepare against being blown away."
sapphire,"This POKéMON drifts and floats with the wind. If it senses the approach of strong winds, HOPPIP links its leaves with other HOPPIP to prepare against being blown away."
emerald,"This POKéMON drifts and floats with the wind. If it senses the approach of strong winds, a HOPPIP links leaves with others to prepare against being blown away."
firered,"Its body is so light, it must grip the ground firmly with its feet to keep from being blown away."
leafgreen,"To keep from being blown away by the wind, they gather in clusters. They do enjoy gentle breezes, though."
diamond,"It drifts on winds. It is said that when HOPPIP gather in fields and mountains, spring is on the way."
pearl,"It drifts on winds. It is said that when HOPPIP gather in fields and mountains, spring is on the way."
platinum,"It drifts on winds. It is said that when HOPPIP gather in fields and mountains, spring is on the way."
heartgold,"To keep from being blown away by the wind, they gather in clusters. But they do enjoy gentle breezes."
soulsilver,"Its body is so light, it must grip the ground firmly with its feet to keep from being blown away."
black,"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
white,"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
black-2,"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
white-2,"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
x,"Its body is so light, it must grip the ground firmly with its feet to keep from being blown away."
y,"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
omega-ruby,"This Pokémon drifts and floats with the wind. If it senses the approach of strong winds, Hoppip links its leaves with other Hoppip to prepare against being blown away."
alpha-sapphire,"This Pokémon drifts and floats with the wind. If it senses the approach of strong winds, Hoppip links its leaves with other Hoppip to prepare against being blown away."
