Game,Flavor Text
red,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
blue,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
yellow,"When viewed through a micro­ scope, this POKéMON's short, fine, delicate hair can be seen."
gold,"Apparently, it appears only to those people who are pure of heart and have a strong desire to see it."
silver,"Its DNA is said to contain the genet­ ic codes of all POKéMON, so it can use all kinds of techniques."
crystal,"Because it can learn any move, some people began research to see if it is the ancestor of all POKéMON."
ruby,"MEW is said to possess the genetic composition of all POKéMON. It is capable of making itself invisible at will, so it entirely avoids notice even if it approaches people."
sapphire,"MEW is said to possess the genetic composition of all POKéMON. It is capable of making itself invisible at will, so it entirely avoids notice even if it approaches people."
emerald,"A MEW is said to possess the genes of all POKéMON. It is capable of making itself invisible at will, so it entirely avoids notice even if it approaches people."
firered,A POKéMON of South America that was thought to have been extinct. It is very intelligent and learns any move.
leafgreen,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
diamond,"Because it can use all kinds of moves, many scientists believe MEW to be the ancestor of Pokémon."
pearl,"Because it can use all kinds of moves, many scientists believe MEW to be the ancestor of Pokémon."
platinum,"Because it can use all kinds of moves, many scientists believe MEW to be the ancestor of Pokémon."
heartgold,"Apparently, it appears only to those people who are pure of heart and have a strong desire to see it."
soulsilver,"Its DNA is said to contain the genetic codes of all Pokémon, so it can use all kinds of techniques."
black,"Because it can use all kinds of moves, many scientists believe Mew to be the ancestor of Pokémon."
white,"Because it can use all kinds of moves, many scientists believe Mew to be the ancestor of Pokémon."
black-2,"Because it can use all kinds of moves, many scientists believe Mew to be the ancestor of Pokémon."
white-2,"Because it can use all kinds of moves, many scientists believe Mew to be the ancestor of Pokémon."
x,"Because it can use all kinds of moves, many scientists believe Mew to be the ancestor of Pokémon."
y,"Its DNA is said to contain the genetic codes of all Pokémon, so it can use all kinds of techniques."
omega-ruby,"Mew is said to possess the genetic composition of all Pokémon. It is capable of making itself invisible at will, so it entirely avoids notice even if it approaches people."
alpha-sapphire,"Mew is said to possess the genetic composition of all Pokémon. It is capable of making itself invisible at will, so it entirely avoids notice even if it approaches people."
lets-go-pikachu,"When viewed through a microscope, this Pokémon’s short, fine, delicate hair can be seen."
lets-go-eevee,"When viewed through a microscope, this Pokémon’s short, fine, delicate hair can be seen."
