Game,Flavor Text
diamond,It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.
pearl,"Its body is encased in a sturdy shell. Its head rotates 180 degrees, eliminating blind spots."
platinum,"Possessing a sturdy build, it takes pride in its strength, taking down foes without using toxins."
heartgold,It attacks people and Pokémon that cross the desert. This has only furthered its bad reputation.
soulsilver,It attacks people and Pokémon that cross the desert. This has only furthered its bad reputation.
black,"Possessing a sturdy build, it takes pride in its strength, taking down foes without using toxins."
white,"Possessing a sturdy build, it takes pride in its strength, taking down foes without using toxins."
black-2,"It takes pride in its strength. Even though it can tear foes apart, it finishes them off with powerful poison."
white-2,"It takes pride in its strength. Even though it can tear foes apart, it finishes them off with powerful poison."
x,"It takes pride in its strength. Even though it can tear foes apart, it finishes them off with powerful poison."
y,It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.
omega-ruby,"It takes pride in its strength. Even though it can tear foes apart, it finishes them off with powerful poison."
alpha-sapphire,It has the power in its clawed arms to make scrap of a car. The tips of its claws release poison.
sword,"Its poison is potent, but it rarely sees use. This Pokémon prefers to use physical force instead, going on rampages with its car-crushing strength."
shield,"It’s so vicious that it’s called the Sand Demon. Yet when confronted by Hippowdon, Drapion keeps a low profile and will never pick a fight."
legends-arceus,"Has a brutish, ferocious temperament. With immense strength and a sturdy shell off which swords will bounce, it rampages about and wreaks havoc."
