Game,Flavor Text
gold,"If it flaps its wings really fast, it can generate shock waves that will shatter win­ dows in the area."
silver,Its large eyes can scan 360 degrees. It looks in all directions to seek out insects as its prey.
crystal,"It can see in all directions without moving its big eyes, helping it spot attackers and food right away."
ruby,YANMA is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This POKéMON uses its flying ability to quickly chase down targeted prey.
sapphire,YANMA is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This POKéMON uses its flying ability to quickly chase down targeted prey.
emerald,It can see 360 degrees without moving its eyes. It is a great flier capable of making sudden stops and turning midair to quickly chase down targeted prey.
firered,Its large eyes can scan 360 degrees. It looks in all directions to seek out insects as its prey.
leafgreen,"If it flaps its wings really fast, it can generate shock waves that will shatter windows in the area."
diamond,Its eyes can see 360 degrees without moving its head. It won’t miss prey--even those behind it.
pearl,Its eyes can see 360 degrees without moving its head. It won’t miss prey--even those behind it.
platinum,It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.
heartgold,"If it flaps its wings really fast, it can generate shock waves that will shatter windows in the area."
soulsilver,Its large eyes can scan 360 degrees. It looks in all directions to seek out insects as its prey.
black,It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.
white,It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.
black-2,"By flapping its wings at high speed, it can fly freely through the air. Even sudden stops are no problem."
white-2,"By flapping its wings at high speed, it can fly freely through the air. Even sudden stops are no problem."
x,Its eyes can see 360 degrees without moving its head. It won’t miss prey--even those behind it.
y,"If it flaps its wings really fast, it can generate shock waves that will shatter windows in the area."
omega-ruby,Yanma is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This Pokémon uses its flying ability to quickly chase down targeted prey.
alpha-sapphire,Yanma is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This Pokémon uses its flying ability to quickly chase down targeted prey.
legends-arceus,"Its frail wings are so thin that one can see clear through them. However, during flight these wings exhibit the power to churn air with force enough to launch a house skyward."
