Game,Flavor Text
red,A prehistoric POKéMON that died out when its heavy shell made it impossible to catch prey.
blue,A prehistoric POKéMON that died out when its heavy shell made it impossible to catch prey.
yellow,"Sharp beaks ring its mouth. Its shell was too big for it to move freely, so it became extinct."
gold,"Apparently, it cracked SHELLDER's shell with its sharp fangs and sucked out the insides."
silver,"Once wrapped around its prey, it never lets go. It eats the prey by tearing at it with sharp fangs."
crystal,Its heavy shell allowed it to reach only nearby food. This could be the reason it is extinct.
ruby,"OMASTAR uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous."
sapphire,"OMASTAR uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous."
emerald,"An OMASTAR uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large, making its movements slow and ponderous."
firered,"Its tentacles are highly developed as if they are hands and feet. As soon as it ensnares prey, it bites."
leafgreen,"Despite having strong fangs and tentacles, it went extinct when its heavy shell made it unable to catch prey."
diamond,It is thought that this Pokémon became extinct because its spiral shell grew too large.
pearl,It is thought that this Pokémon became extinct because its spiral shell grew too large.
platinum,It is thought that this Pokémon became extinct because its spiral shell grew too large.
heartgold,"Apparently, it cracked SHELLDER’s shell with its sharp fangs and sucked out the insides."
soulsilver,"Once wrapped around its prey, it never lets go. It eats the prey by tearing at it with sharp fangs."
black,It is thought that this Pokémon became extinct because its spiral shell grew too large.
white,It is thought that this Pokémon became extinct because its spiral shell grew too large.
black-2,It is thought that this Pokémon became extinct because its spiral shell grew too large.
white-2,It is thought that this Pokémon became extinct because its spiral shell grew too large.
x,"Its tentacles are highly developed as if they are hands and feet. As soon as it ensnares prey, it bites."
y,"Once wrapped around its prey, it never lets go. It eats the prey by tearing at it with sharp fangs."
omega-ruby,"Omastar uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous."
alpha-sapphire,"Omastar uses its tentacles to capture its prey. It is believed to have become extinct because its shell grew too large and heavy, causing its movements to become too slow and ponderous."
ultra-sun,Its heavy shell is thought to be the reason this ancient Pokémon died out. It’s apparently a distant ancestor of Octillery.
ultra-moon,It wraps its prey in its tentacles to immobilize them and then finishes them off with its sharp fangs.
lets-go-pikachu,"Its sharp beak rings its mouth. Its shell was too big for it to move freely, so it became extinct."
lets-go-eevee,"Its sharp beak rings its mouth. Its shell was too big for it to move freely, so it became extinct."
sword,"Weighed down by a large and heavy shell, Omastar couldn’t move very fast. Some say it went extinct because it was unable to catch food."
shield,"Omastar’s sharp fangs could crush rock, but the Pokémon can attack only the prey that come within reach of its tentacles."
