Game,Flavor Text
red,A mystical POKéMON that exudes a gentle aura. Has the ability to change climate conditions.
blue,A mystical POKéMON that exudes a gentle aura. Has the ability to change climate conditions.
yellow,"According to a witness, its body was surrounded by a strange aura that gave it a mystical look."
gold,"They say that if it emits an aura from its whole body, the weather will begin to change instantly."
silver,Its crystalline orbs appear to give this POKéMON the power to freely control the weather.
crystal,"It is called the divine POKéMON. When its entire body brightens slightly, the weather changes."
ruby,DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
sapphire,DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
emerald,A DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter the weather around it by loosing energy from the crystals on its neck and tail.
firered,"It is said to live in seas and lakes. Even though it has no wings, it has been seen flying occasionally."
leafgreen,A mystical POKéMON that exudes a gentle aura. It is said to have the ability to change the weather.
diamond,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
pearl,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
platinum,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
heartgold,"They say that if it emits an aura from its whole body, the weather will begin to change instantly."
soulsilver,Its crystalline orbs appear to give this Pokémon the power to freely control the weather.
black,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
white,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
black-2,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
white-2,"If its body takes on an aura, the weather changes instantly. It is said to live in seas and lakes."
x,Its crystalline orbs appear to give this Pokémon the power to freely control the weather.
y,A mystical Pokémon that exudes a gentle aura. It is said to have the ability to change the weather.
omega-ruby,Dragonair stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
alpha-sapphire,Dragonair stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
sun,It has long been thought that its crystalline orbs are imbued with the power to control the weather.
moon,"From time immemorial, it has been venerated by agricultural peoples as an entity able to control the weather."
ultra-sun,"Lakes where Dragonair live are filled with offerings from people, because they believe this Pokémon is able to control the weather."
ultra-moon,"Some say that if you see it at the start of the year, flying through the sky and twisting its body, you’ll be healthy all year long."
lets-go-pikachu,"According to a witness, its body was surrounded by a strange aura that gave it a mystical look."
lets-go-eevee,"According to a witness, its body was surrounded by a strange aura that gave it a mystical look."
sword,"This Pokémon lives in pristine oceans and lakes. It can control the weather, and it uses this power to fly into the sky, riding on the wind."
shield,"This Pokémon gathers power in the orbs on its tail and controls the weather. When enshrouded by an aura, Dragonair has a mystical appearance."
