Game,Flavor Text
ruby,"Using the spikes on its rear end,   WURMPLE peels the bark off trees and feeds on the sap that oozes out. This POKéMON’s feet are tipped with suction pads that allow it to cling to glass without slipping."
sapphire,WURMPLE is targeted by SWELLOW as prey. This POKéMON will try to resist by pointing the spikes on its rear at the attacking predator. It will weaken the foe by leaking poison from the spikes.
emerald,"It sticks to tree branches and eats leaves. The thread it spits from its mouth, which becomes gooey when it touches air, slows the movement of its foes."
firered,"It lives amidst tall grass and in forests. When attacked, it resists by pointing its venomous spikes at the foe."
leafgreen,"It lives amidst tall grass and in forests. When attacked, it resists by pointing its venomous spikes at the foe."
diamond,"It loves to eat leaves. If it is attacked by a STARLY, it will defend itself with its spiked rear."
pearl,It spits a white silk that turns sticky when it contacts air. It is used to immobilize foes.
platinum,"Often targeted by bird Pokémon, it desperately resists by releasing poison from its tail spikes."
heartgold,It lives among the tall grass and in forests. It repels attacks by  raising up the spikes on its rear.
soulsilver,It lives among the tall grass and in forests. It repels attacks by  raising up the spikes on its rear.
black,"Often targeted by bird Pokémon, it desperately resists by releasing poison from its tail spikes."
white,"Often targeted by bird Pokémon, it desperately resists by releasing poison from its tail spikes."
black-2,"Often targeted by bird Pokémon, it desperately resists by releasing poison from its tail spikes."
white-2,"Often targeted by bird Pokémon, it desperately resists by releasing poison from its tail spikes."
x,"It loves to eat leaves. If it is attacked by a Starly, it will defend itself with its spiked rear."
y,It lives among the tall grass and in forests. It repels attacks by raising up the spikes on its rear.
omega-ruby,"Using the spikes on its rear end, Wurmple peels the bark off trees and feeds on the sap that oozes out. This Pokémon’s feet are tipped with suction pads that allow it to cling to glass without slipping."
alpha-sapphire,Wurmple is targeted by Swellow as prey. This Pokémon will try to resist by pointing the spikes on its rear at the attacking predator. It will weaken the foe by leaking poison from the spikes.
legends-arceus,Likes sap and is abundant in the wild. Why it evolves into various different forms is unknown. One cannot tell from a Wurmple's appearance which form it will take when it evolves.
