Game,Flavor Text
red,"Often hides in water to stalk unwary prey. For swimming fast, it moves its ears to maintain balance."
blue,"Often hides in water to stalk unwary prey. For swimming fast, it moves its ears to maintain balance."
yellow,"When tapped, this POKéMON will pull in its head, but its tail will still stick out a little bit."
gold,"It is recognized as a symbol of longevity. If its shell has algae on it, that WARTORTLE is very old."
silver,It cleverly con­ trols its furry ears and tail to maintain its balance while swimming.
crystal,"Its long, furry tail is a symbol of longevity, making it quite popular among older people."
ruby,"Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as WARTORTLE ages. The scratches on its shell are evidence of this POKéMON’s toughness as a battler."
sapphire,"Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as WARTORTLE ages. The scratches on its shell are evidence of this POKéMON’s toughness as a battler."
emerald,"Its large tail is covered with rich, thick fur that deepens in color with age. The scratches on its shell are evidence of this POKéMON’s toughness in battle."
firered,This POKéMON is very popular as a pet. Its fur-covered tail is a symbol of its longevity.
leafgreen,"It often hides in water to stalk unwary prey. For fast swimming, it moves its ears to maintain balance."
diamond,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
pearl,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
platinum,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
heartgold,"It is a well-established symbol of longevity. If its shell has algae on it, that WARTORTLE is very old."
soulsilver,It cleverly controls its furry ears and tail to maintain its balance while swimming.
black,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
white,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
black-2,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
white-2,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
x,"When tapped, this Pokémon will pull in its head, but its tail will still stick out a little bit."
y,"It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity."
omega-ruby,"Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as Wartortle ages. The scratches on its shell are evidence of this Pokémon’s toughness as a battler."
alpha-sapphire,"Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as Wartortle ages. The scratches on its shell are evidence of this Pokémon’s toughness as a battler."
lets-go-pikachu,"When tapped on its head, this Pokémon will pull it in, but its tail will still stick out a little bit."
lets-go-eevee,"When tapped on its head, this Pokémon will pull it in, but its tail will still stick out a little bit."
sword,"It is recognized as a symbol of longevity. If its shell has algae on it, that Wartortle is very old."
shield,It cleverly controls its furry ears and tail to maintain its balance while swimming.
